"time","period","gdp","exp","epg","hpr","gdpus","oil","crd","bci"
2007,2,NA,NA,0.249953677278416,NA,NA,-0.132050673610756,NA,NA
2007.08333333333,2,NA,NA,0.246837182672935,NA,NA,0.0686441318430123,NA,NA
2007.16666666667,2,1.8090381039821,1.8144425219905,0.288324545079591,-0.0105319988465347,0.235216256579029,0.0468081571235733,-19.6322469874513,21.2662725921309
2007.25,2,NA,NA,0.321293425996972,NA,NA,0.0684661235129529,NA,NA
2007.33333333333,2,NA,NA,0.356776529452437,NA,NA,-0.00217898595601718,NA,NA
2007.41666666667,2,2.00395324574014,0.539990583923444,0.368937981521567,0.0460079476975341,0.571237726457419,0.0420667145444261,-19.3724437574747,17.4589727906115
2007.5,2,NA,NA,0.348398859114383,NA,NA,0.0736887913666515,NA,NA
2007.58333333333,2,NA,NA,0.292020025620926,NA,NA,-0.0484361492845942,NA,NA
2007.66666666667,2,3.40573164627394,4.09459994116039,0.369517468536086,0.103689743427337,0.541800931709169,0.0859369048477834,-22.6097266680637,26.7836826595311
2007.75,2,NA,NA,0.379747046485536,NA,NA,0.0626741453488874,NA,NA
2007.83333333333,2,NA,NA,0.296740070416239,NA,NA,0.100142047877575,NA,NA
2007.91666666667,2,-0.690801715327005,3.43593389810666,0.299256719336185,0.146617826036746,0.60600200632539,-0.0225155824728072,-19.037063031363,15.9134341171646
2008,3,NA,NA,0.141511206472568,NA,NA,0.00956461549133369,NA,NA
2008.08333333333,3,NA,NA,0.153924168363805,NA,NA,0.0270440924933635,NA,NA
2008.16666666667,3,3.28586359728043,7.56576448913107,0.136188538826251,0.161742871995037,-0.576357599540422,0.0822847104555145,-13.625041805107,-15.0982219782771
2008.25,3,NA,NA,0.161824290725075,NA,NA,0.0646143201965473,NA,NA
2008.33333333333,3,NA,NA,0.175129374762979,NA,NA,0.114928248829587,NA,NA
2008.41666666667,3,-3.02861046528768,2.8739077592931,0.0901375582551037,0.141931289231505,0.515058392736911,0.058667476272776,-11.1837935747004,-3.54115941786462
2008.5,3,NA,NA,0.0662760322104658,NA,NA,0.00355510519099303,NA,NA
2008.58333333333,3,NA,NA,-0.0017677594441658,NA,NA,-0.146578003244293,NA,NA
2008.66666666667,3,0.155561838880303,0.651099280618794,-0.162195029148963,0.0970977645758024,-0.542826229929361,-0.141457709663586,-9.09975395374033,-17.760049368708
2008.75,3,NA,NA,-0.493349212364088,NA,NA,-0.307642038672207,NA,NA
2008.83333333333,3,NA,NA,-0.528333234079217,NA,NA,-0.279793736164898,NA,NA
2008.91666666667,3,-3.88295954738069,-25.927464075165,-0.493047503984531,0.0141499386890965,-2.18756492097896,-0.256242381401691,-7.76977393429495,-48.0735601250895
2009,3,NA,NA,-0.500821512705066,NA,NA,0.0582559969045263,NA,NA
2009.08333333333,3,NA,NA,-0.588821512482189,NA,NA,-0.0501099276175724,NA,NA
2009.16666666667,3,-2.46217569271465,-16.1100205064684,-0.523587707998051,-0.157951868815258,-1.12904483888769,0.1098781643744,-8.8938017275407,-39.9245630581378
2009.25,3,NA,NA,-0.384582547441797,NA,NA,0.0718401941189354,NA,NA
2009.33333333333,3,NA,NA,-0.173777208874662,NA,NA,0.143412184713756,NA,NA
2009.41666666667,3,4.45287916907322,6.39541906723755,-0.177305579484298,-0.226211683363815,-0.14409351409217,0.165278768742006,-9.17169097522652,-6.54053432977655
2009.5,3,NA,NA,-0.0353006967519675,NA,NA,-0.0660936517556077,NA,NA
2009.58333333333,3,NA,NA,-0.0518437121208568,NA,NA,0.0984928716928298,NA,NA
2009.66666666667,3,4.43220896944236,11.3564000361282,-0.0118193408771381,-0.100084363471994,0.363449821007222,-0.0491352057161911,-8.47275787155613,12.9793460701543
2009.75,3,NA,NA,-0.0306413037779186,NA,NA,0.0772907353583722,NA,NA
2009.83333333333,3,NA,NA,-0.00139340238139688,NA,NA,0.0430464034328775,NA,NA
2009.91666666667,3,-0.775693775436181,6.7809150731291,0.0713908794628415,-0.049099712635121,1.09239567672041,-0.0351265362158181,-9.38178850458105,22.850858698348
2010,3,NA,NA,0.00884329745190459,NA,NA,0.0279738441745538,NA,NA
2010.08333333333,3,NA,NA,0.0148892345479206,NA,NA,-0.0309411338992086,NA,NA
2010.16666666667,3,7.82781359879934,5.36823972389886,0.0557084118102704,-0.0136119530439027,0.384041355950338,0.0585881506344317,-13.9492481273935,22.1477917004088
2010.25,3,NA,NA,0.0779401182944272,NA,NA,0.0599010947957698,NA,NA
2010.33333333333,3,NA,NA,-0.0111526289267732,NA,NA,-0.106143319084101,NA,NA
2010.41666666667,3,5.89197843960516,5.94206812335862,0.0220992204656689,0.0187547596108815,0.917803571976883,-0.0116124016690282,-20.9531482456761,13.4605676920393
2010.5,3,NA,NA,0.0667474536854838,NA,NA,-0.00536239471212407,NA,NA
